table_name,reason,id,company_id,year
documents,company_id not present in companies master,1475,UNIONBANK,2023.0
documents,company_id not present in companies master,1476,UNIONBANK,2022.0
documents,company_id not present in companies master,1477,UNIONBANK,2021.0
documents,company_id not present in companies master,1478,UNIONBANK,2020.0
documents,company_id not present in companies master,1479,UNIONBANK,2019.0
documents,company_id not present in companies master,1480,UNIONBANK,2018.0
documents,company_id not present in companies master,1481,UNIONBANK,2017.0
documents,company_id not present in companies master,1482,UNIONBANK,2016.0
documents,company_id not present in companies master,1483,UNIONBANK,2015.0
documents,company_id not present in companies master,1484,UNIONBANK,2014.0
documents,company_id not present in companies master,1485,UNIONBANK,2013.0
documents,company_id not present in companies master,1486,UNIONBANK,2012.0
documents,company_id not present in companies master,1487,UNIONBANK,2011.0
documents,company_id not present in companies master,1488,UNIONBANK,2010.0
documents,company_id not present in companies master,1489,UNIONBANK,2009.0
documents,company_id not present in companies master,1490,UNITDSPR,2024.0
documents,company_id not present in companies master,1491,UNITDSPR,2023.0
documents,company_id not present in companies master,1492,UNITDSPR,2022.0
documents,company_id not present in companies master,1493,UNITDSPR,2021.0
documents,company_id not present in companies master,1494,UNITDSPR,2020.0
documents,company_id not present in companies master,1495,UNITDSPR,2019.0
documents,company_id not present in companies master,1496,UNITDSPR,2018.0
documents,company_id not present in companies master,1497,UNITDSPR,2017.0
documents,company_id not present in companies master,1498,UNITDSPR,2016.0
documents,company_id not present in companies master,1499,UNITDSPR,2015.0
documents,company_id not present in companies master,1500,UNITDSPR,2014.0
documents,company_id not present in companies master,1501,UNITDSPR,2013.0
documents,company_id not present in companies master,1502,UNITDSPR,2012.0
documents,company_id not present in companies master,1503,UNITDSPR,2011.0
documents,company_id not present in companies master,1504,UNITDSPR,2010.0
documents,company_id not present in companies master,1505,UNITDSPR,2009.0
documents,company_id not present in companies master,1506,VBL,2024.0
documents,company_id not present in companies master,1507,VBL,2023.0
documents,company_id not present in companies master,1508,VBL,2022.0
documents,company_id not present in companies master,1509,VBL,2021.0
documents,company_id not present in companies master,1510,VBL,2020.0
documents,company_id not present in companies master,1511,VBL,2019.0
documents,company_id not present in companies master,1512,VBL,2018.0
documents,company_id not present in companies master,1513,VBL,2017.0
documents,company_id not present in companies master,1514,VBL,2016.0
documents,company_id not present in companies master,1515,VBL,2015.0
documents,company_id not present in companies master,1516,VBL,2014.0
documents,company_id not present in companies master,1517,VBL,2013.0
documents,company_id not present in companies master,1518,VBL,2012.0
documents,company_id not present in companies master,1519,VBL,2011.0
documents,company_id not present in companies master,1520,VBL,2010.0
documents,company_id not present in companies master,1521,VBL,2009.0
documents,company_id not present in companies master,1522,VEDL,2024.0
documents,company_id not present in companies master,1523,VEDL,2023.0
documents,company_id not present in companies master,1524,VEDL,2022.0
documents,company_id not present in companies master,1525,VEDL,2021.0
documents,company_id not present in companies master,1526,VEDL,2020.0
documents,company_id not present in companies master,1527,VEDL,2019.0
documents,company_id not present in companies master,1528,VEDL,2018.0
documents,company_id not present in companies master,1529,VEDL,2017.0
documents,company_id not present in companies master,1530,VEDL,2016.0
documents,company_id not present in companies master,1531,VEDL,2015.0
documents,company_id not present in companies master,1532,VEDL,2014.0
documents,company_id not present in companies master,1533,VEDL,2013.0
documents,company_id not present in companies master,1534,VEDL,2012.0
documents,company_id not present in companies master,1535,VEDL,2011.0
documents,company_id not present in companies master,1536,VEDL,2010.0
documents,company_id not present in companies master,1537,VEDL,2009.0
documents,company_id not present in companies master,1538,WIPRO,2024.0
documents,company_id not present in companies master,1539,WIPRO,2023.0
documents,company_id not present in companies master,1540,WIPRO,2022.0
documents,company_id not present in companies master,1541,WIPRO,2021.0
documents,company_id not present in companies master,1542,WIPRO,2020.0
documents,company_id not present in companies master,1543,WIPRO,2019.0
documents,company_id not present in companies master,1544,WIPRO,2018.0
documents,company_id not present in companies master,1545,WIPRO,2017.0
documents,company_id not present in companies master,1546,WIPRO,2016.0
documents,company_id not present in companies master,1547,WIPRO,2015.0
documents,company_id not present in companies master,1548,WIPRO,2014.0
documents,company_id not present in companies master,1549,WIPRO,2013.0
documents,company_id not present in companies master,1550,WIPRO,2012.0
documents,company_id not present in companies master,1551,WIPRO,2011.0
documents,company_id not present in companies master,1552,WIPRO,2010.0
documents,company_id not present in companies master,1553,WIPRO,2009.0
documents,company_id not present in companies master,1554,ZOMATO,2024.0
documents,company_id not present in companies master,1555,ZOMATO,2023.0
documents,company_id not present in companies master,1556,ZOMATO,2022.0
documents,company_id not present in companies master,1557,ZOMATO,2021.0
documents,company_id not present in companies master,1558,ZOMATO,2020.0
documents,company_id not present in companies master,1559,ZOMATO,2019.0
documents,company_id not present in companies master,1560,ZOMATO,2018.0
documents,company_id not present in companies master,1561,ZOMATO,2017.0
documents,company_id not present in companies master,1562,ZOMATO,2016.0
documents,company_id not present in companies master,1563,ZOMATO,2015.0
documents,company_id not present in companies master,1564,ZOMATO,2014.0
documents,company_id not present in companies master,1565,ZOMATO,2013.0
documents,company_id not present in companies master,1566,ZOMATO,2012.0
documents,company_id not present in companies master,1567,ZOMATO,2011.0
documents,company_id not present in companies master,1568,ZOMATO,2010.0
documents,company_id not present in companies master,1569,ZOMATO,2009.0
documents,company_id not present in companies master,1570,ZYDUSLIFE,2024.0
documents,company_id not present in companies master,1571,ZYDUSLIFE,2023.0
documents,company_id not present in companies master,1572,ZYDUSLIFE,2022.0
documents,company_id not present in companies master,1573,ZYDUSLIFE,2021.0
documents,company_id not present in companies master,1574,ZYDUSLIFE,2020.0
documents,company_id not present in companies master,1575,ZYDUSLIFE,2019.0
documents,company_id not present in companies master,1576,ZYDUSLIFE,2018.0
documents,company_id not present in companies master,1577,ZYDUSLIFE,2017.0
documents,company_id not present in companies master,1578,ZYDUSLIFE,2016.0
documents,company_id not present in companies master,1579,ZYDUSLIFE,2015.0
documents,company_id not present in companies master,1580,ZYDUSLIFE,2014.0
documents,company_id not present in companies master,1581,ZYDUSLIFE,2013.0
documents,company_id not present in companies master,1582,ZYDUSLIFE,2012.0
documents,company_id not present in companies master,1583,ZYDUSLIFE,2011.0
documents,company_id not present in companies master,1584,ZYDUSLIFE,2010.0
documents,company_id not present in companies master,1585,ZYDUSLIFE,2009.0
documents,"Duplicate (company_id, year)",558,HAL,2011.0
prosandcons,company_id not present in companies master,12,WIPRO,
prosandcons,company_id not present in companies master,13,WIPRO,
